;civilite_dirigeant;fonction_dirigeant;nom_dirigeant;prenom_dirigeant;representants_id;nom_prenom_dirigeant
2168;M;Président;BOULIER;Jean-François;1190;BOULIER Jean-François
2169;M;PRESIDENT;MUNEROT;Laurent;1191;MUNEROT Laurent
2170;M;Président de la Fondation CRESUS;KIEHL;Jean-Louis;1192;KIEHL Jean-Louis
2171;M;Président;KLOTZ;Olivier;1193;KLOTZ Olivier
2172;M;Président;GRENIER;Emmanuel;1194;GRENIER Emmanuel
2173;M;Directeur général;CHAMPION;Jean-Pierre;1195;CHAMPION Jean-Pierre
2174;M;Président;MAZEAUD;Frederic;1195;MAZEAUD Frederic
2175;M;Président;NOYER;Emile;1196;NOYER Emile
2176;M;Président Assesseur;ROUDIE;Mathieu;1196;ROUDIE Mathieu
2177;M;Secrétaire Général FBTP 31;SUTRA;Jonathan;1196;SUTRA Jonathan
2178;M;Président du Syndicat de la Peinture Sols Finitions FBTP 31;COSTES;Jean-Marc;1196;COSTES Jean-Marc
2179;M;Président du Syndicat de la Charpente Menuiserie FBTP 31;TOURNIER;Michel;1196;TOURNIER Michel
2180;M;Président du Syndicat  du Comminges FBTP 31;MARTINEZ;Sébastien;1196;MARTINEZ Sébastien
2181;M;Président du Syndicat des Constructeurs Aménageurs FBTP 31;VANDROMME;Eric;1196;VANDROMME Eric
2182;M;Président du Syndicat des Installateurs Electriciens FFIE 31;VERGAI;Jean-Paul;1196;VERGAI Jean-Paul
2183;M;Président du Syndicat de l'Etanchéité FBTP 31;MEDLAND;Toby;1196;MEDLAND Toby
2184;M;Président du Syndicat du Plomberie Génie Climatique FBTP 31;GEORGES;Olivier;1196;GEORGES Olivier
2185;M;Président du Syndicat des Métalliers FBTP 31;DELORD;Vincent;1196;DELORD Vincent
2186;M;Président du Syndicat de la Plâtrerie FBTP 31;SANCHEZ;André;1196;SANCHEZ André
2187;M;Président du Syndicat des Travaux Publics FBTP 31;DEJEAN;Marc;1196;DEJEAN Marc
2188;M;Président;POIROT;André;1197;POIROT André
2189;M;Président;SCHWARTZ;Pierre;1198;SCHWARTZ Pierre
2190;M;Président;GARCIA;Luc-Gaston;1199;GARCIA Luc-Gaston
2191;MME;Présidente adjointe;SUDRE;Isabelle;1199;SUDRE Isabelle
2192;M;Président honoraire;SPOSITO;Francis;1199;SPOSITO Francis
2193;M;Trésorier;AUDIBERT;Cyrille;1199;AUDIBERT Cyrille
2194;M;Délégué général;LOLIVIER;Marc;1200;LOLIVIER Marc
2195;M;Président;MOMBOISSE;François;1200;MOMBOISSE François
2196;M;Gerant;CREHAN;Shane;1201;CREHAN Shane
2197;M;Président;SETZE;Yvon;1202;SETZE Yvon
2198;M;Président;DONDAINAS;Franck;1203;DONDAINAS Franck
2199;M;Président;TARLET;Claude;1204;TARLET Claude
2200;M;Vice-Président;DELESCLUSE;Baudoin;1204;DELESCLUSE Baudoin
2201;M;Vice-Président Province;WARYNSKI;Simon;1205;WARYNSKI Simon
2202;MME;Premier Vice-Président;MODAT;Catheline;1205;MODAT Catheline
2203;M;Président;BLANC;Jean-Baptiste;1205;BLANC Jean-Baptiste
2204;M;Président du Think Tank France Biomethane;DE SAINT JOUAN;Cédric;1206;DE SAINT JOUAN Cédric
2205;MME;Gérant;NIEMANN;Angela;1207;NIEMANN Angela
2206;M;Gérant;YORK;Trent;1207;YORK Trent
2207;MME;Gérant;ERSKINE;Frances;1207;ERSKINE Frances
2208;M;Gérant;LEPEU;Jérôme;1207;LEPEU Jérôme
2209;M;President du Conseil de surveillance;BARD;Philippe;1208;BARD Philippe
2210;M;President;SIMON;René;1208;SIMON René
2211;M;Directeur Général;CHARTIER;Guillaume;1208;CHARTIER Guillaume
2212;M;Président;DUSEUX;Francis;1209;DUSEUX Francis
2213;M;Président;ABGUILLERM;André;1210;ABGUILLERM André
2214;MME;1ere Vice Présidente;BUDET;Nelly;1210;BUDET Nelly
2215;M;2nd Vice Président;LE ROUX;Philippe;1210;LE ROUX Philippe
2216;M;3eme Vice Président;BARLET;Erwan;1210;BARLET Erwan
2217;M;4eme Vice président;LABBE;Pierre;1210;LABBE Pierre
2218;M;PRESIDENT;ANARGYROS;Thomas;1211;ANARGYROS Thomas
2219;M;DELEGUE GENERAL;LE BARS;Stephane;1211;LE BARS Stephane
2220;M;Président;SAUZAY;Quentin;1212;SAUZAY Quentin
2221;M;Président;ROTURIER;Christophe;1213;ROTURIER Christophe
2222;M;Directeur général;DESBORDES;Blaise;1213;DESBORDES Blaise
2223;MME;Vice-Présidente;SARRAZIN;Emilie;1213;SARRAZIN Emilie
2224;M;Président;PÉLISSIÉ DU RAUSAS;Christophe;1214;PÉLISSIÉ DU RAUSAS Christophe
2225;M;Président;DE POMMEROL;Alexis;1214;DE POMMEROL Alexis
2226;M;Président Directeur Général;BOUVIER;Antoine;1215;BOUVIER Antoine
2227;M;Président Directeur Général;MAIGNÉ;Jacques;1216;MAIGNÉ Jacques
2228;MME;Présidente;GILLOUAYE;Katell;1217;GILLOUAYE Katell
2229;M;président;DE BECO;Philippe;1218;DE BECO Philippe
2230;M;Délégué général;FLIPO;Raphaël;1218;FLIPO Raphaël
2231;M;vice-président;GRUAT;Philippe;1218;GRUAT Philippe
2232;M;vice-président;CHIRAT;Jean-Pascal;1218;CHIRAT Jean-Pascal
2233;M;Président;SKALLI;Bernard;1219;SKALLI Bernard
2234;M;Président directeur général;JACHIET;Nicolas;1220;JACHIET Nicolas
2235;M;Directeur général;SAUNIER;Thomas;1221;SAUNIER Thomas
2236;MME;Directrice Générale;CURY;Agathe;1222;CURY Agathe
2237;M;Président;DELOZIÈRE;Vincent;1222;DELOZIÈRE Vincent
2238;MME;Avocate, gérante;PECORARO;Anne-Marie;1223;PECORARO Anne-Marie
2239;M;Président;MALLET;Thierry;1224;MALLET Thierry
2240;M;Délégué Général;FAUCHER;Claude;1224;FAUCHER Claude
2241;M;Président;SIAT;Philippe;1225;SIAT Philippe
2242;M;Délégué Général;DOUZAIN-DIDIER;Nicolas;1225;DOUZAIN-DIDIER Nicolas
2243;M;Vice-Président(41);BOUFFART;Pierre;1226;BOUFFART Pierre
2244;M;Vice-Président(36);DUMONTET;Xavier;1226;DUMONTET Xavier
2245;M;Président;BIBANOW;Michel;1226;BIBANOW Michel
2246;M;Secrétaire;BOUFFART;Pierre;1226;BOUFFART Pierre
2247;M;Trésorier;LEROUX;Marc;1226;LEROUX Marc
2248;M;Vice-Président(28);MOUNE;Bernard;1226;MOUNE Bernard
2249;MME;Vice-Présidente(37);FERTEUX;Géraldine;1226;FERTEUX Géraldine
2250;MME;Vice-Présidente(45);ISSARTIER;Véronique;1226;ISSARTIER Véronique
2251;M;Président;PINTO;Norbert;1227;PINTO Norbert
2252;M;Avocat associé;DE CHAZEAUX;Olivier;1228;DE CHAZEAUX Olivier
2253;M;Président de l'Union des associations France Alzheimer et maladies apparentées;JAOUEN;Joël;1229;JAOUEN Joël
2254;M;Directeur délégué;DURAND;Benoit;1229;DURAND Benoit
2255;M;PRESIDENT;GOUJARD;Pierre;1230;GOUJARD Pierre
2256;M;PRESIDENT;DELZERS;Roland;1231;DELZERS Roland
2257;M;VICE PRESIDENT;DELPEYROUX;Pierre;1231;DELPEYROUX Pierre
2258;MME;VICE PRESIDENT;BASQUE;Nathalie;1231;BASQUE Nathalie
2259;MME;VICE PRESIDENT;BOULESTEIX;Marie-Ange;1231;BOULESTEIX Marie-Ange
2260;MME;SECRETAIRE GENERALE;AMEAUME RUMEAU;Aurore;1231;AMEAUME RUMEAU Aurore
2261;M;Président;MARIUS;Benoit;1232;MARIUS Benoit
2262;M;Vice-président;PRADELLE;Yves-Mari;1232;PRADELLE Yves-Mari
2263;MME;Secrétaire;POULIT;Marion;1232;POULIT Marion
2264;M;Administrateur;BIDDAULT;Jean-Christophe;1232;BIDDAULT Jean-Christophe
2265;M;Trésorier;DUVAL;Charles;1232;DUVAL Charles
2266;M;Vice President;MARZIOU;Tanguy;1233;MARZIOU Tanguy
2267;M;Vice-President;BROUSSEAU;Dominique;1233;BROUSSEAU Dominique
2268;M;Président;MASSE;Julien;1234;MASSE Julien
2269;M;Représentant de Uber Management BV, elle-même président de Uber France SAS;CORDONNIER;Julien;1235;CORDONNIER Julien
2270;M;Président;HASSELER;Jean Paul;1236;HASSELER Jean Paul
2271;M;Directeur général;HERGOTT;Jean Bernard;1236;HERGOTT Jean Bernard
2272;M;Vice Président INDUSTRIE;PINAY;Christophe;1236;PINAY Christophe
2273;MME;Vice Présidente SERVICES;VIOLIER;Christine;1236;VIOLIER Christine
2274;M;Trésorier;JADOT;Eric;1236;JADOT Eric
2275;MME;Trésorière adjointe;BUGNOT;Odile;1236;BUGNOT Odile
2276;MME;Secrétaire;HAMDAM;Mickaela;1236;HAMDAM Mickaela
2277;M;Secrétaire;MARCEROU;Alain;1236;MARCEROU Alain
2278;M;Président;SALINGARDES;Jacky;1237;SALINGARDES Jacky
2279;M;Président du Conseil d'Administration - Directeur Général;MOCKLY;Dominique;1238;MOCKLY Dominique
2280;M;Président;BRUGALIERES;Alain;1239;BRUGALIERES Alain
2281;M;Président;CAIAZZO;Bernard;1240;CAIAZZO Bernard
2282;M;Président;COSTE;Thierry;1241;COSTE Thierry
2283;M;Président;RENE;Jean-Pierre;1242;RENE Jean-Pierre
2284;M;Président;FANSTEN;Jacques;1243;FANSTEN Jacques
2285;M;Directeur général;ROGARD;Pascal;1243;ROGARD Pascal
2286;M;Directeur Général;ROTSEN;Jean-Baptiste;1244;ROTSEN Jean-Baptiste
2287;MME;Première Vice-Présidente;FOULARD;Carole;1244;FOULARD Carole
2288;MME;2éme Vice-Présidente;GUILLIER-TUAL;Nathalie;1244;GUILLIER-TUAL Nathalie
2289;M;Trésorier;CLIO;Alain;1244;CLIO Alain
2290;M;Trésorier Adjoint;GALLET DE SAINT-AURIN;Guillaume;1244;GALLET DE SAINT-AURIN Guillaume
2291;M;Secrétaire;MANERE;Jean-Claude;1244;MANERE Jean-Claude
2292;M;Chargé de Mission;NEGOUAI;Philippe;1244;NEGOUAI Philippe
2293;M;3ème Vice-Président;LAMEYNARDIE;Roland;1244;LAMEYNARDIE Roland
2294;M;Secrétaire Adjoint;ZAMEO;Franck;1244;ZAMEO Franck
2295;M;Chargé de Mission;BOCLE;Tony;1244;BOCLE Tony
2296;M;Président Commission International;DERIS;Didier;1244;DERIS Didier
2297;M;Président de la Commission Tourisme;CYPRIA;Alex;1244;CYPRIA Alex
2298;M;Président Commission Aménagement du Territoire;BIDAULT DES CHAUMES;Jean-Pierre;1244;BIDAULT DES CHAUMES Jean-Pierre
2299;M;Président;JOCK;Philippe;1244;JOCK Philippe
2300;M;Président;RIGAUD;Laurent;1245;RIGAUD Laurent
2301;M;1er Vice-Président;PECHON;Paul;1245;PECHON Paul
2302;M;2ème Vice-Président;DEMIAUTTE;Jean-François;1245;DEMIAUTTE Jean-François
2303;M;3ème Vice-Président;GRISET;Alain;1245;GRISET Alain
2304;M;4ème Vice-Président;FORRET;Gilles;1245;FORRET Gilles
2305;M;Trésorier;SPRIMONT;Henry-Luc;1245;SPRIMONT Henry-Luc
2306;M;Secrétaire;CANNESSON;Jean-Yves;1245;CANNESSON Jean-Yves
2307;M;Président;LAURENT;Rémy;1246;LAURENT Rémy
2308;M;Directeur général;CHARLOT;Jacques;1246;CHARLOT Jacques
2309;MME;co-présidente;LAMOUREUX;Michele;1247;LAMOUREUX Michele
2310;MME;co-présidente;AMOROS;Monique;1247;AMOROS Monique
2311;MME;Vice-présidente;YVORRA;Edith;1247;YVORRA Edith
2312;MME;TRESORIERE;SAINT LAURENT;Sylvette;1247;SAINT LAURENT Sylvette
2313;MME;SECRETAIRE;GREGORI;Veronique;1247;GREGORI Veronique
2314;M;President;CARTY;Stanley;1248;CARTY Stanley
2315;M;Dirigeant;REGNOUF;Vincent;1249;REGNOUF Vincent
2316;M;PRESIDENT;DE RE;Jeremie;1250;DE RE Jeremie
2317;M;Président Directeur Général;WAHL;Philippe;1251;WAHL Philippe
2318;M;Directeur Général Adjoint du Groupe, Secrétaire Général du Groupe;BAJOU;Philippe;1251;BAJOU Philippe
2319;MME;Déléguée Générale;HELARD;Laure;1252;HELARD Laure
2320;M;Président du Conseil National des Centres Commerciaux;EHRMANN;Jacques;1253;EHRMANN Jacques
2321;M;Président;CONVERS;Sylvain;1254;CONVERS Sylvain
2322;MME;Secrétaire Général;WAGNER;Vanessa;1255;WAGNER Vanessa
2323;M;Président;WIEDEMANN;Jean-Luc;1255;WIEDEMANN Jean-Luc
2324;M;Président;BOUCHER;Maxime;1256;BOUCHER Maxime
2325;MME;Présidente;TISSOT-COLLE;Catherine;1257;TISSOT-COLLE Catherine
2326;M;Vice-Président;DARMAYAN;Philippe;1257;DARMAYAN Philippe
2327;MME;Déléguée Générale;DE LANGERON;Claire;1257;DE LANGERON Claire
2328;MME;Présidente executive;TRELLU-KANE;Marie;1258;TRELLU-KANE Marie
2329;M;Directeur national en charge du projet et du développement;MAIER;Etienne;1258;MAIER Etienne
2330;MME;Directrice nationale en charge des RH, finances, et directions territoriales;GATIGNON;Juliette;1258;GATIGNON Juliette
2331;M;Directeur du développement et du plaidoyer;SLITINE;Romain;1258;SLITINE Romain
2332;M;DIRECTEUR GENERAL;COURET;Adrien;1259;COURET Adrien
2333;M;DIRECTEUR GENERAL;CEVASCO;Christophe;1260;CEVASCO Christophe
2334;MME;Head of Southern Europe, G7 & G20;NERE;Beatrice;1261;NERE Beatrice
2335;M;Président Directeur Général;GUILLOU;Hervé;1262;GUILLOU Hervé
2336;M;Président;BERTHAULT;Denis;1263;BERTHAULT Denis
2337;M;Président;HEIJNEN;Ingo;1264;HEIJNEN Ingo
2338;MME;Directeur Général;GOT-CAMARD;Corinne;1264;GOT-CAMARD Corinne
2339;M;Président;GUILLEMAUD;Alexandre;1265;GUILLEMAUD Alexandre
2340;M;Trésorier;BRUNIER;Jean-Claude;1266;BRUNIER Jean-Claude
2341;M;Secrétaire;SAINSON;Pascal;1266;SAINSON Pascal
2342;M;Président;STEINMETZ;Claude;1266;STEINMETZ Claude
2343;M;Vice president;EYMER;Gottfried;1266;EYMER Gottfried
2344;M;Président;JUGUET;Vincent;1267;JUGUET Vincent
2345;MME;Secrétaire Général;HERGUIDO-LAFARGUE;Véronique;1267;HERGUIDO-LAFARGUE Véronique
2346;M;Président;FOUCAULT;Jérôme;1268;FOUCAULT Jérôme
2347;M;PRESIDENT;ARNAULT;Bertrand;1269;ARNAULT Bertrand
2348;MME;DELEGUEE GENERALE;DESBOUIS;Kareen;1269;DESBOUIS Kareen
2349;M;Vice-Président;BRADY;Jean-Claude;1270;BRADY Jean-Claude
2350;M;Vice-Président;MIAS;François;1270;MIAS François
2351;M;Vice-Président;MORAIS;Alfredo;1270;MORAIS Alfredo
2352;M;Secrétaire Général;THIRION;Jean-Marc;1270;THIRION Jean-Marc
2353;M;Président;DESMEDT;Christophe;1270;DESMEDT Christophe
2354;M;Président national;COY;Philippe;1271;COY Philippe
2355;MME;Secrétaire général;LEJEUNE;Sophie;1271;LEJEUNE Sophie
2356;M;Président;MASIERO;Sylvain;1272;MASIERO Sylvain
2357;MME;Vice-Présidente;LUCOT;Sylvie;1272;LUCOT Sylvie
2358;M;Vice-Président;LAMOUREUX;Dominique;1272;LAMOUREUX Dominique
2359;M;Vice-Président;MOTHIÉ;Jean-Claude;1272;MOTHIÉ Jean-Claude
2360;M;Secrétaire Général;BOURY;Pascal;1272;BOURY Pascal
2361;M;Trésorier;ANDRIEU;Roland;1272;ANDRIEU Roland
2362;M;Président;FARMAN;Jean-Hubert;1273;FARMAN Jean-Hubert
2363;M;Directeur Général;MANGAUD;Erwan;1273;MANGAUD Erwan
2364;M;Président;MATHIOLON;Laurent;1274;MATHIOLON Laurent
2365;M;PRESIDENT;MERCURI;Sebastien;1275;MERCURI Sebastien
2366;M;Représentant Légal;STAES;Roel;1276;STAES Roel
2367;M;Président;GODINHO;Luis;1277;GODINHO Luis
2368;M;Président;HULOT;Thierry;1278;HULOT Thierry
2369;MME;Délégué Général;HUBERSON;Sophie;1279;HUBERSON Sophie
2370;M;Président;BENNET;Arnaud;1279;BENNET Arnaud
2371;M;Président;MESPOULET;Jean Jacques;1280;MESPOULET Jean Jacques
2372;MME;Directeur Général;BOMY;Laure;1280;BOMY Laure
2373;M;Président;BRULE;Cyril;1281;BRULE Cyril
2374;M;Président des Jeunes Agriculteurs du Var;FABRE;Gerald;1282;FABRE Gerald
2375;M;Président;CHARTIER;Guillaume;1283;CHARTIER Guillaume
2376;MME;Secrétaire Générale;BREHON;Bernadette;1283;BREHON Bernadette
2377;M;Secrétaire Général;DESRUMAUX;Régis;1283;DESRUMAUX Régis
2378;MME;Directeur général;HARTOG;Catherine;1284;HARTOG Catherine
2379;M;Directeur Général Groupe;MACHUEL;Denis;1285;MACHUEL Denis
2380;M;Président;POULET;Jean Paul;1286;POULET Jean Paul
2381;M;PRESIDENT CROA GRAND EST;CHARLET;Jean-Marc;1287;CHARLET Jean-Marc
2382;M;Président;MARMIER;Dominique;1288;MARMIER Dominique
2383;M;Directeur;RODELET;Guillaume;1288;RODELET Guillaume
2384;M;Président;DUTREIL;Francois;1289;DUTREIL Francois
2385;M;Trésorier;SCHWARTZ;Denis;1290;SCHWARTZ Denis
2386;M;Secrétaire;CHAUDAN;Eric;1290;CHAUDAN Eric
2387;M;Président;HEURTEBISE;Franck;1290;HEURTEBISE Franck
2388;M;Président;GRAVIER;Daniel;1291;GRAVIER Daniel
2389;M;Directeur Général;KNOCHE;Philippe;1292;KNOCHE Philippe
2390;M;Secrétaire National Porte Parole;PINATEL;Laurent;1293;PINATEL Laurent
2391;MME;Secrétaire générale;GIRARD;Temanuata;1293;GIRARD Temanuata
2392;M;Trésorier;PERIGNE;Jean François;1293;PERIGNE Jean François
2393;MME;Secrétaire National;MURET;Cécile;1293;MURET Cécile
2394;MME;Secrétaire National;RIBA;Christine;1293;RIBA Christine
2395;M;Secrétaire National;GIROD;Nicolas;1293;GIROD Nicolas
2396;M;Secrétaire National;JACQUOT;Thierry;1293;JACQUOT Thierry
2397;M;Directeur Général;DUFFIEUX;Jérôme;1294;DUFFIEUX Jérôme
2398;M;PRESIDENT (représentant légal);WESTELYNCK;Christian;1294;WESTELYNCK Christian
2399;M;Vice-président;TABEL;Claude;1295;TABEL Claude
2400;MME;Directrice générale;BLUMEL;Rachel;1295;BLUMEL Rachel
2401;M;Président;BERGER;Franck;1295;BERGER Franck
2402;M;Président;DE SAINT SERNIN;Benoit;1296;DE SAINT SERNIN Benoit
2403;MME;Directrice  générale;POTIER;Isabelle;1296;POTIER Isabelle
2404;M;Directeur Général;GUEYDON;Stéphane;1297;GUEYDON Stéphane
2405;MME;Membre Bureau;RICHAUD;Céline;1297;RICHAUD Céline
2406;M;Membre Bureau;KLEYNHOFF;Bernard;1297;KLEYNHOFF Bernard
2407;MME;Membre Bureau;DEFRANCE DE TERSANT;Delphine;1297;DEFRANCE DE TERSANT Delphine
2408;M;Membre Bureau;SAVARINO;Jean-Pierre;1297;SAVARINO Jean-Pierre
2409;M;Membre Bureau;BIANCHI;Jacques;1297;BIANCHI Jacques
2410;M;Membre Bureau;BEURNIER;Jean-Daniel;1297;BEURNIER Jean-Daniel
2411;M;Membre Bureau;GORDE;Eric;1297;GORDE Eric
2412;M;Membre Bureau;CHAUVIN;Jean-Luc;1297;CHAUVIN Jean-Luc
2413;M;Membre Bureau;PAGLIA;Stéphane;1297;PAGLIA Stéphane
2414;M;Membre Bureau;MARGOT;Daniel;1297;MARGOT Daniel
2415;M;Membre Bureau;CHABAUD;Marc;1297;CHABAUD Marc
2416;M;Membre Bureau;RENAUDI;Philippe;1297;RENAUDI Philippe
2417;M;Président;GOMEZ;Roland;1297;GOMEZ Roland
2418;M;Président;BELLOUNAT;Gabriel;1298;BELLOUNAT Gabriel
2419;M;Président;ANRIJS;Michel;1299;ANRIJS Michel
2420;M;Président;LAVENIR;Frédéric;1300;LAVENIR Frédéric
2421;M;Directeur général;LANDAIS;Emmanuel;1300;LANDAIS Emmanuel
2422;M;Vice-président délégué;JAMET;Pierre;1301;JAMET Pierre
2423;M;Président;GOUNON;Jacques;1301;GOUNON Jacques
2424;M;représentant légal de PayPal Europe Sàrl elle-même gérante de PayPal Europe Sàrl & Cie, SCA;MINALL;Tim;1302;MINALL Tim
2425;M;représentant légal de PayPal Europe Sàrl elle-même gérante de PayPal Europe Sàrl & Cie, SCA;MARRIOTT-CLARKE;Paul;1302;MARRIOTT-CLARKE Paul
2426;M;représentant légal de PayPal Europe Sàrl elle-même gérante de PayPal Europe Sàrl & Cie, SCA;BYRNE;Sean;1302;BYRNE Sean
2427;M;Président;CRANCE;Jean Virgile;1303;CRANCE Jean Virgile
2428;M;Président;BONNET;Philippe;1304;BONNET Philippe
2429;MME;Directeur Géneral;DUFOURMENTELLE;Juliette;1304;DUFOURMENTELLE Juliette
2430;M;Président fondateur;FRELAUX;Pierre-Yves;1305;FRELAUX Pierre-Yves
2431;M;Directeur;BOUILLOT;Jean-Michel;1306;BOUILLOT Jean-Michel
2432;M;Président;HERRY;Bruno;1306;HERRY Bruno
2433;M;Président;VILLAIN;Jean Pierre;1307;VILLAIN Jean Pierre
2434;MME;Directrice Générale;BATHIANY;Agnès;1307;BATHIANY Agnès
2435;M;Directeur Général;VACHERON;Pierre-Antoine;1308;VACHERON Pierre-Antoine
2436;M;Président;VERNEAU;Jean-Pierre;1309;VERNEAU Jean-Pierre
2437;M;Vide-Président;SOULLARD;Dominique;1309;SOULLARD Dominique
2438;M;Trésorier;HOO;Thierry;1309;HOO Thierry
2439;M;Secrétaire;QUAGHEBEUR;Jean-Pierre;1309;QUAGHEBEUR Jean-Pierre
2440;M;Membre du Bureau FFCM;MORGADO SOARES;Mario;1309;MORGADO SOARES Mario
2441;M;Membre du Bureau FFCM;HEURTIN;Frédéric;1309;HEURTIN Frédéric
2442;M;Président;BARBUT;Stéphane;1310;BARBUT Stéphane
2443;M;Président de Bayer en France;RABILLOUD;Benoist;1311;RABILLOUD Benoist
2444;M;Directeur Général Bayer HealthCare SAS;REINHARD;Jost;1311;REINHARD Jost
2445;M;Président;RICHAUD;Sebastien;1312;RICHAUD Sebastien
2446;M;Président;ELLENA;Didier;1313;ELLENA Didier
2447;M;tresorier;MAGER;Pierre;1314;MAGER Pierre
2448;M;president;RONCEVIC;Daniel;1314;RONCEVIC Daniel
2449;M;Directeur Général;PARMENTIER;Bertrand;1315;PARMENTIER Bertrand
2450;M;PRESIDENT;LEROUX;Florent;1316;LEROUX Florent
2451;M;DIRECTEUR GENERAL;MOGGIO;Michel;1316;MOGGIO Michel
2452;M;Président;DEJARDIN;Benjamin;1317;DEJARDIN Benjamin
2453;M;Président;MOCKLY;Dominique;1318;MOCKLY Dominique
2454;MME;Co-Présidente;CORBEAU-MELLOT;Catherine;1319;CORBEAU-MELLOT Catherine
2455;M;Co-Président;CHARRIER;Emmanuel;1319;CHARRIER Emmanuel
2456;M;Directeur;ROUMET;Benoit;1319;ROUMET Benoit
2457;M;Directeur-Adjoint;MOGNETTI;Edouard;1319;MOGNETTI Edouard
2458;MME;PRESIDENTE;GOUBET MILHAUD;Christine;1320;GOUBET MILHAUD Christine
2459;MME;DELEGUEE GENERALE;CHENU;Anne;1320;CHENU Anne
2460;M;Directeur général;LASCH;Alexandre;1321;LASCH Alexandre
2461;M;Président;NUSSE;Olivier;1321;NUSSE Olivier
2462;M;PRESIDENT;GUERIN;Daniel;1322;GUERIN Daniel
2463;M;PRESIDENT;LIEBUS;Patrick;1323;LIEBUS Patrick
2464;M;1er Vice Président Chargé des Affaires sociales;QUENET;Albert;1323;QUENET Albert
2465;MME;Vice Présidente chargée des Affaires économiques;BASILI;Sabine;1323;BASILI Sabine
2466;M;Vice Président chargé du réseau;MÉTAYER;Dominique;1323;MÉTAYER Dominique
2467;M;Secrétaire Général;BERTHIAS;Julien;1324;BERTHIAS Julien
2468;M;Président FFB49;GIDOIN;Patrick;1324;GIDOIN Patrick
2469;M;Président;BERDUGO;Bruno;1325;BERDUGO Bruno
2470;M;trésorier;PORTE;Alexandre;1326;PORTE Alexandre
2471;M;président;LEVESQUE;Amaury;1326;LEVESQUE Amaury
2472;M;Secrétaire général;HENNEQUEZ;Bastien;1326;HENNEQUEZ Bastien
2473;MME;Présidente;LEVAUX;Marie Béatrice;1327;LEVAUX Marie Béatrice
2474;M;Vice-Président;RAVANAS;Régis;1328;RAVANAS Régis
2475;M;Président;LARRAMENDY;David;1328;LARRAMENDY David
2476;M;Président;ROUE;Jean-Marc;1329;ROUE Jean-Marc
2477;M;Délégué Général;THOMAS;Hervé;1329;THOMAS Hervé
2478;M;Directeur Général;PERRIER;Yves;1330;PERRIER Yves
2479;M;Directeur Finances Groupe & Stratégie;CALCOEN;Nicolas;1330;CALCOEN Nicolas
2480;M;Directeur Général;BRUSSON;Nicolas;1331;BRUSSON Nicolas
2481;M;Président;MAZZELLA;Frederic;1331;MAZZELLA Frederic
2482;M;Directeur;LEBRUN;Jean-Baptiste;1332;LEBRUN Jean-Baptiste
2483;M;Directeur;VORMUS;Joël;1332;VORMUS Joël
2484;MME;Coprésidente;BURESI;Sandrine;1332;BURESI Sandrine
2485;MME;Coprésidente;LAMY;Marie-Laure;1332;LAMY Marie-Laure
2486;M;Directeur général délégué;BOUYGUES;Olivier;1333;BOUYGUES Olivier
2487;M;Directeur général délégué;ROUSSAT;Olivier;1333;ROUSSAT Olivier
2488;M;Président - Directeur Général;BOUYGUES;Martin;1333;BOUYGUES Martin
2489;M;Directeur général délégué;MARIEN;Philippe;1333;MARIEN Philippe
2490;M;Président;VILLAIN;Stéphane;1334;VILLAIN Stéphane
2491;M;Président Délégué;BOUYRIE;Hervé;1334;BOUYRIE Hervé
2492;M;Président;DU GUERNY;Antoine;1335;DU GUERNY Antoine
2493;M;Président;MATHIOLON;Laurent;1336;MATHIOLON Laurent
2494;M;Directeur Général;DARTOIS;Olivier;1336;DARTOIS Olivier
2495;M;Président;ARONDEL;Jean;1337;ARONDEL Jean
2496;MME;Directeur Général Pharmacien Responsable;LEFEBVRE BRUNEL;Anne Sylvie;1338;LEFEBVRE BRUNEL Anne Sylvie
2497;M;Président;BATOU DOMINIQUE;Dominique;1338;BATOU DOMINIQUE Dominique
2498;M;Président;MESLIN;Jean-Denis;1339;MESLIN Jean-Denis
2499;M;Directeur général;VASSOYAN;Robert;1340;VASSOYAN Robert
2500;M;Président;BARILLERE;Jean-Marie;1341;BARILLERE Jean-Marie
2501;M;Directeur général;CHATILLON;David;1341;CHATILLON David
2502;M;Country Manager France;BURROWS;Robert Paul;1342;BURROWS Robert Paul
2503;M;Président;HOT;Bruno;1343;HOT Bruno
2504;M;Secrétaire général;DEMOURES;Sylvain;1343;DEMOURES Sylvain
2505;M;Président;LEZE;Jean Marc;1344;LEZE Jean Marc
